@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {0,1}

@DATA
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @sgnGemeos: #Gêmeos A felicidade é como uma borboleta: quanto mais você corre atrás dela, mais ela foge. E um dia você se distrai e ela…', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'RT @mello_lud: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é liberada…', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'RT @castanh021: Pessoas mesmo não sabem o quanto deve custar ouvir/ ler essas coisas.. eu não passei por isso, mas acredito que o que ela p…', 1
'Booom ddiiia!! Que a Felicidade tome conta do seu dia!! 🌸🌼🌻🍃✔#SabadoDetremuraSDV', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @PatricFerreir11: As vezes a felicidade não se trata só de luxos..😥 ', 1
'RT @PatricFerreir11: As vezes a felicidade não se trata só de luxos..😥 ', 1
'Atitude que me fazia feliz antes não me faz hoje, não adianta eu procurar a felicidade nas atitudes do passado. #SabadoDetremuraSDV', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @stanleyburburin: O STF liberou geral as privatizações. Bolsonaro está rindo de tanta felicidade. Os EUA também.', 1
'RT @tataesingle: não está indo bem nas aulas:“boas notas não significam tudo. Para ter sucesso, você também precisa falhar.” -Taehyung…', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'Gente?? Essa foi a minha maior felicidade no filme ', 1
'eu toda sexta pois n encontro mais felicidade nem nos finais de semana ', 1
'Pessoas mesmo não sabem o quanto deve custar ouvir/ ler essas coisas.. eu não passei por isso, mas acredito que o q… ', 1
'RT @GiriaDeFavela: Quem não começa de baixo, não sabe a felicidade de cada conquista!🤙🏿🙏🏿', 1
'RT @QueridoTextos: Idade não determina maturidade. Sorriso nem sempre é felicidade. Lágrima nem sempre é saudade.', 1
'RT @idgfbros: No meu header está o motivo da minha felicidade', 1
'Que nosso dia seja repleto de felicidade , mas acima de tudo , que ele seja acompanhado por Deus .', 1
'RT @o_papillon: Não vais ser mais feliz a diminuir a felicidade dos outros Vive e deixar viver crl', 1
'RT @Desconhefatos: Observe quando uma pessoa começa a chorar. Se a 1 ª lágrima escorrer do olho direito, é choro de felicidade. Se for do l…', 1
'Sabia que minha felicidade de ontem iria durar pouco. Puta merda em vida? Me odeia mesmo.', 1
'RT @QueridoTextos: Idade não determina maturidade. Sorriso nem sempre é felicidade. Lágrima nem sempre é saudade.', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @samillyyyyyy: To afastada de muita gente,  mas sigo torcendo pela felicidade delas do mesmo jeito', 1
'A cara de felicidade do professor em dizer que x= 1 e 5, bem simples', 1
'RT @The100Brasil: Eliza Taylor e Bob Morley, Clarke e Bellamy em #The100, se casaram recentemente. Toda a felicidade do mundo para o casal!…', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'RT @fpl5tsch: pra quem teve mercadante do pc do B como ministro do esporte os ministros  do primeiro escalão do governo bonoro  é tipo a fe…', 1
'RT @The100Brasil: Eliza Taylor e Bob Morley, Clarke e Bellamy em #The100, se casaram recentemente. Toda a felicidade do mundo para o casal!…', 1
'afastada de algumas pessoas,mas mesmo assim torcendo pela a felicidade delas...', 1
'RT @Antisolidao: A gente só é feliz quando decide ser feliz. Ninguém nos traz felicidade ou nos faz infeliz. Esse poder está em nossas mãos.', 1
'Que felicidade! ❤️ ', 1
'RT @chen_brazil: [#TRAD] 07.06.19 | “Espero que aqueles que estejam cansados e com dificuldades possam se sentir felizes com a minha música…', 1
'RT @o_papillon: Não vais ser mais feliz a diminuir a felicidade dos outros Vive e deixar viver crl', 1
'RT @sadredcommie: @littIeharmonica Parabéns gatinha 😍😍😍 mais tarde qnd chegar em casa posto nossa foto icônica no igDesejo tudo de melhor…', 1
'RT @WL_J10: Já dizia um velho sábio: Se benze porque a sua felicidade vai ofender muita gente ', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'apropriação cultural é pobre falar que dinheiro não traz felicidade né', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @qqlmerdameu: eu sei que há enumeras pessoas cheias de inveja porque n conseguem encontrar o caminho da felicidade ou estarem bem consig…', 1
'RT @astrodazueira: Palavras do dia:♈ Áries: recomeçar♉ Touro: felicidade♊ Gêmeos: romance♋ Câncer: sossego♌ Leão: esquecer♍ Virgem:…', 1
'RT @estouputasso_: to afastado de muita gente,  mas sigo torcendo pela felicidade delas do mesmo jeito', 1
'@Negoohsantos1 Hoje eu pego as 11h, para a minha felicidade', 1
'Você é a razão da minha felicidadeNão vá dizer que eu não sou sua cara-metadeMeu amor por favor, vem viver comig… ', 1
'Igual as andorinhas, eu parti sonhando, mas foi tudo em vão, voltei sem felicidade porque na verdade uma andorinha… ', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @QueridoTextos: Idade não determina maturidade. Sorriso nem sempre é felicidade. Lágrima nem sempre é saudade.', 1
'RT @LeleGottlieb: Fui comentar nas fotos novas da @BruMarquezine mas o insta não deixou, então aqui vai meu recado: Maravilhosa demais!! A…', 1
'Agente estou com uma felicidade que não cabe dentro de mim....❤😭', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'RT @QueridoTextos: Idade não determina maturidade. Sorriso nem sempre é felicidade. Lágrima nem sempre é saudade.', 1
'RT @QueridoTextos: Idade não determina maturidade. Sorriso nem sempre é felicidade. Lágrima nem sempre é saudade.', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @bl4ckserious: Não sei expressar a felicidade q to sentindo pela conquista do meu amigo pessoense Arthur aaaaaa 💛', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @karmaisbitchvl: A META MEU PAI De parceiros de cena&lt;melhores amigos&lt;marido e mulher Desejo toda felicidade do mundo para Eliza e Bob…', 1
'RT @The100Brasil: Eliza Taylor e Bob Morley, Clarke e Bellamy em #The100, se casaram recentemente. Toda a felicidade do mundo para o casal!…', 1
'RT @leorabelais: A felicidade do outro rapaz pelo feito de um amigo/irmão, é o que precisamos urgentemente na nossa sociedade. #pureza#no2f…', 1
'RT @pinhoclarisse: imagina a felicidade do Patric de ver a torcida reconhecendo seu esforço e cada dia mais ganhando o respeito de todos ht…', 1
'ATENÇÃOa laure ontem me cobriu com o casado dela enquanto eu dormia AI GENTE, SINCERAMENTE VIU,O POUQUINHO DE FELI… ', 1
'RT @RecitaVerso: O negócio é arriscar. Se der certo, é felicidade. Se der errado, é aprendizado.', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'o nosso erro é achar que a felicidade tá no fim e não no caminho.', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'RT @samillyyyyyy: To afastada de muita gente,  mas sigo torcendo pela felicidade delas do mesmo jeito', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'RT @o_papillon: Não vais ser mais feliz a diminuir a felicidade dos outros Vive e deixar viver crl', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @SeriesTWBZ: É isso! Bob Morley e Eliza Taylor estão oficialmente casados, e desejamos toda a felicidade do universo para esse casal mar…', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'RT @beaparaiba_021: to afastada de muita gente, mas sigo torcendo pela felicidade delas do mesmo jeito', 1
'@eiffelmochi @httpsoulmates os sorrisos e a felicidade que ele mostrou na live foram atuação então??? eu hein', 1
'RT @Flu_Amor_Eterno: Eu não tô sabendo lidar com o último dia do Abad e da Flusocio na presidência do Fluminense.É muita felicidade pra q…', 1
'@douradoclara Não conseguem ser felizes com a própria felicidade. Nunca vi uma coisa dessas!', 1
'RT @Progressonafvl: quem não começa de baixo, não sabe a felicidade de cada conquista!!', 1
'RT @majorolimpio: O melhor vídeo que você verá hoje!Essa felicidade tem preço? ', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'RT @samillyyyyyy: To afastada de muita gente,  mas sigo torcendo pela felicidade delas do mesmo jeito', 1
'RT @idgfbros: No meu header está o motivo da minha felicidade', 1
'RT @PatricFerreir11: As vezes a felicidade não se trata só de luxos..😥 ', 1
'RT @ruschelgabi: tem mina q tem um transtorno de se achar a odiada ne kkkkk ngm nem aí pra criatura e ela visitinha no meu perfil é libera…', 1
'RT @samillyyyyyy: To afastada de muita gente,  mas sigo torcendo pela felicidade delas do mesmo jeito', 1
'@daehwistory eu estou chorando tanto, mas dessa vez é de completa felicidade! Eu te amo infinitamente meu amor, obr… ', 1
'RT @Francischini_: Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valor! Di…', 1
'RT @jessicamoraism: Sou sincera, acho que um dos meu maiores defeitos é abdicar da minha felicidade para ver os outros felizes. Dou demasia…', 1
'E a nossa festa dos dia das namorados antecipada foi como ??? Top demais... parabéns e obrigado á todos envolvidos!… ', 1
'Real recognise real, top person as well as being a top professional!                   Além de ser um grande jogado… ', 1
'Letra do MC Reaça:Dou pra CUT pão com mortadela;E pras feministas, ração na tigela;As mina de direita, são as t… ', 1
'minha mae veio me acordar às 7hrs pra falar que é pra mim e pra alicia ir trabalhar com ela, top em', 1
'RT @dugogashina: wooseok em 1, hyeongjun subiu +1 posição, yohan deveria estar em 3 e minkyu out do top 11, dohyun em 7  e yuvin em 9, simp…', 1
'Arrumei todas minhas coisas pra ir pra top, e apaguei que raivaaaaaa', 1
'Passando pra lembrar que Deus é top e deu certo de novo.', 1
'Aí e tal, #dourowinecity mas precisamos de estar preparados para mais um grande dia!! Até já!! Master chefe… ', 1
'RT @divulgagatas120: Acabei de receber na dm, novinha top😈❤️ ', 1
'A esquerda domina no parlamento, mas a direita domina nos espaços de comentário político na televisão. Um estudo do… ', 1
'saí cm o boy e com meu casal favorito, jogamos um boliche da hora e ainda matei minha vontade de coco bambu, sexta top', 1
'@sadRoe_ as suas são top mo', 1
'@isaoubela1_ Mas ficou top mesmo', 1
'1 mês e 1 dia pro top voltar ', 1
'Iniciando uma semana de conquistas! Confira o TOP 10 da semana!  ', 1
'@_vulgobigode Vc é top bigode', 1
'RT @contasbrasil: Sorteio Descomplica Black Top 1 ano + Netflix 30 Dias + Premiere Play 3 meses.REGRAS:•RT E FAV AQUI E NO FIXADO (VOU…', 1
'RT @Pantaneiro380: Abertura da Copa Do Mundo de Futebol Feminino na França é um Show Africano!Top! ', 1
'@biankacabrall VC ta ai né delícia vascaína top😍😘', 1
'@_andereik Anime de mechaEh anime de robôAqueleO top do flamengo', 1
'Pessoal, ontem o nosso primeiro show foi top, assim que puder eu partilho algumas imagens. Obrigado pelo suporte, q… ', 1
'@arianaswiftiek @needyfan @arsenalswift @buteratx @cmilasrings @GatoxHB @trulywoods pelo menos no top 5 eu to 🙏', 1
'Top 5 na bola de ouro talvez ', 1
'RT @crlstafodammen: Se parecia um porco com batom vermelho? Ya. Se esta maquilhagem está top? Até eu vejo que sim, não é ser homofobico ou…', 1
'Ferias em Gramadooooo top ', 1
'@LucasLuccoCF tem que ser em Itanhaém São Paulo seria perfeito top', 1
'@BrunJacob_ @iinafetss2 Vem mesmo, tu tem teu próprio quartinho vai ser top', 1
'top 7 professores no meu coração 1- Dalton2- marina3- verônica 4- marcinha 5- michelle 6- valério 7- saint… ', 1
'@bczzfps @mibr @furiagg @HLTVorg Se a furia ganhar o camp acho q pega fácil 6-5 lugar no top 10.', 1
'@Lucaslopesrodr6 primeira impressão : não sei onde te conheci : na escolaconfesso que : tu é legal pra caramba, amizade top', 1
'@KamissaBruno tava num potinho d conserva dai n mofou, ta top na real', 1
'Tirando um detalhe o rolê foi top', 1
'fav: @offccoldeprimeira impressão : hetero top onde te conheci : ttconfesso que : quero amigar te shippo com: n sei ppp: pego', 1
'ERRADOPrimeiro: Hoje não existe nenhum tenista homem americano top. Talvez o último tenha sido Sampras.Segundo: N… ', 1
'@oguigo2 estar fora do Top #100 e ser conceitual é essencial, brasileiro de verdade, meu também é Silva amooo ', 1
'@eugiisantos geo é top', 1
'RT @Pantaneiro380: Abertura da Copa Do Mundo de Futebol Feminino na França é um Show Africano!Top! ', 1
'@Fealho12 Lá está depende do que ele fizer mas neste momento o Klay está a ser o melhor jogador dos Warriors imo. O… ', 1
'RT @marcelo_falcao: Amanhã SABADÃO AS 14:45/15 hrs tem RASTA no SÓ TOCA TOP 💚💛❤️VIVER COM HOJE EU DECIDI 🚀🚀🚀🚀VAMO VER O RASTA EM AÇÃO TOCAN…', 1
'RT @UNIQ5BR2: [#PRODUCE_X_101]  SEUNGYOUN ENTROU PARA O TOP 20!!!!AAAAAA SEUNGYOUN FICOU EM 19° NO EPISÓDIO DE HOJE E SUBIU 9 POSIÇÕES SE…', 1
'RT @JW_NCXOAT: Seungyoun subiu 9 e tá em 19 posições caralho, finalmente a Coréia tá reconhecendo o talento do meu menino, na próxima seman…', 1
'#CloudAccounting #Podcast E77 Sponsored by Xero📩 🎧 🎧… ', 1
'top 10 professores do meu coraçãoSandraAna PaulaHeliaLeandroCristianeMaraPedroRuthFernandaSérgio (serjão berranteiro)', 1
'RT @ilovepadarias: HAMBURGUERAAAAA TOP ', 1
'ontem foi legal, independente das brigas, foi mto top, principalmente o final', 1
'Queria muito essas músicas que tá passando na loja do lado aqui na loja, muito top', 1
'@RenanBuken Ficou top amigo, agora o modelo ajudou', 1
'@BBruna003 Diz me onde compraste o top pf 😖', 1
'@ArthurglSalazar Olha as animações antigas do Hotwheels hot Wheels accelerencer o novo vingadores tbm é top...  A… ', 1
'RT @Pantaneiro380: Abertura da Copa Do Mundo de Futebol Feminino na França é um Show Africano!Top! ', 1
'@luizabdantas MEU DEUS QUE FOTOGRAFO TOP HEIN', 1
'RT @SeriesTWBZ: TOP SOFREDORES EM SÉRIES20 • Regina Mills - Once Upon a Time ', 1
'@gugachacra ERRADOPrimeiro: Hoje não existe nenhum tenista homem americano top. Talvez o último tenha sido Sampras… ', 1
'RT @Gabriel_erque2: top 5 cursos que eu faria -eu nao sei nem-pq eu escolhi-meu atual curso-quem dira-escolher mais 5 Top 8 professores q têm meu coração1. Joelma2. Patrícia3. Jayne4. George5. Giulle6. Everton7. Rosiete8. Jam… ', 1
'Top 5 melhores do mundo *1) 🇦🇷 Messi2) 🇳🇱 VVD3) 🇫🇷 Mbappé4) 🇧🇪 Hazard5) 🇪🇬 SalahTop 5 promessas atuando ess… ', 1
